"id","org_id","url","type","species","breed_primary","breed_secondary","breed_mixed","breed_unknown","color_primary","color_secondary","color_tertiary","age","sex","size","coat","fixed","house_trained","declawed","special_needs","shots_current","env_children","env_dogs","env_cats","name","description","tags","photo","status","posted","contact_city","contact_state","contact_zip","contact_country","stateQ","accessed"
"45107368","TN777","https://www.petfinder.com/dog/ulysses-45107368/tn/lawrenceburg/city-of-lawrenceburg-animal-control-tn777/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","German Shepherd Dog","Hound",TRUE,"FALSE","Black","Yellow / Tan / Blond / Fawn",NA,"Young","Male","Large","Short",FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE,NA,"Ulysses","Ulysses is so cool. He is super friendly, sits, shakes, and plays well with others. He will need a yard...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45107368/2/?bust=1561737563","adoptable","2019-06-28T16:08:21+0000","Lawrenceburg","TN","38464","US","TN",2019-06-28
"45107317","TN848","https://www.petfinder.com/dog/journey-45107317/tn/harriman/roane-county-paws-tn848/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Beagle","Hound",TRUE,"FALSE","Tricolor (Brown, Black, & White)",NA,NA,"Young","Female","Medium","Short",TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,"Journey","Once a small town girl, living in a lonely world, but no more! This exceptionally sweet girl is in rescue...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45107317/1/?bust=1561736845","adoptable","2019-06-28T15:55:48+0000","Harriman","TN","37748","US","TN",2019-06-28
"45107286","TN777","https://www.petfinder.com/dog/lucky-45107286/tn/lawrenceburg/city-of-lawrenceburg-animal-control-tn777/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","German Shepherd Dog","Australian Shepherd",TRUE,"FALSE","Black","White / Cream",NA,"Baby","Male","Medium",NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,NA,"Lucky","Lucky is a playful puppy around 7 months old. He is great with all the dogs and kids too.","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45107286/3/?bust=1561736451","adoptable","2019-06-28T15:44:06+0000","Lawrenceburg","TN","38464","US","TN",2019-06-28
"45107277","AL463","https://www.petfinder.com/dog/molly-45107277/al/gurley/luna-farms-al463/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Labrador Retriever",NA,TRUE,"FALSE","Black",NA,NA,"Adult","Female","Medium","Short",TRUE,TRUE,NA,FALSE,FALSE,NA,TRUE,NA,"Molly","Please meet Molly. Molly finds herself starting over at 40 (six in “dog” years). She was loved, but life changes...","Loving|Happy|Snuggle","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45107277/1/?bust=1561736243","adoptable","2019-06-28T15:40:53+0000","Gurley","AL","35748","US","TN",2019-06-28
"45107023","TN75","https://www.petfinder.com/dog/knox-45107023/tn/franklin/williamson-county-animal-center-tn75/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Labrador Retriever","Terrier",TRUE,"FALSE",NA,NA,NA,"Young","Male","Medium","Short",FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"KNOX","E-mail wcacangels@yahoo.com for more information or stop by Williamson County Animal Center for a meet and greet!



******The shelter software...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45107023/1/?bust=1561733140","adoptable","2019-06-28T14:46:27+0000","Franklin","TN","37064","US","TN",2019-06-28
"45107009","AL309","https://www.petfinder.com/dog/agnes-blanche-45107009/al/huntsville/friends-of-rescue-for-al309/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","American Bulldog",NA,TRUE,"FALSE","Brown / Chocolate","White / Cream",NA,"Adult","Female","Large","Short",TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,"Agnes Blanche","Agnes Blanche is a petite 2 year old English bulldog mix cuddle monster. Her favorite thing in the world is...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45107009/1/?bust=1561733004","adoptable","2019-06-28T14:46:13+0000","Huntsville","AL","35802","US","TN",2019-06-28
"45107007","TN75","https://www.petfinder.com/dog/reno-45107007/tn/franklin/williamson-county-animal-center-tn75/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Australian Shepherd",NA,FALSE,"FALSE","Tricolor (Brown, Black, & White)",NA,NA,"Adult","Male","Medium","Medium",TRUE,FALSE,NA,FALSE,TRUE,FALSE,NA,NA,"RENO","E-mail wcacangels@yahoo.com for more information or stop by Williamson County Animal Center for a meet and greet!



******The shelter software...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45107007/1/?bust=1561733003","adoptable","2019-06-28T14:43:34+0000","Franklin","TN","37064","US","TN",2019-06-28
"45106902","TN75","https://www.petfinder.com/dog/herbert-john-45106902/tn/franklin/williamson-county-animal-center-tn75/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Yorkshire Terrier",NA,TRUE,"FALSE","White / Cream","Yellow / Tan / Blond / Fawn",NA,"Adult","Male","Small","Medium",TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,"HERBERT JOHN","Meet Herbert John! This pint-sized pooch is 14 months old and is so active and energetic! He trots happily at...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45106902/1/?bust=1561731298","adoptable","2019-06-28T14:15:33+0000","Franklin","TN","37064","US","TN",2019-06-28
"45106409","TN536","https://www.petfinder.com/dog/buddy-45106409/tn/chattanooga/a-paw-and-a-prayer-rescue-tn536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Vizsla","Labrador Retriever",TRUE,"FALSE",NA,NA,NA,"Young","Male","Medium","Short",TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,"Buddy","His name gives him a way. A true form of a Velcro dog! He wants snuggles at all times. But...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45106409/2/?bust=1561694042","adoptable","2019-06-28T04:04:48+0000","Chattanooga","TN","37421","US","TN",2019-06-28
"45106398","TN536","https://www.petfinder.com/dog/sophia-45106398/tn/chattanooga/a-paw-and-a-prayer-rescue-tn536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Vizsla","Labrador Retriever",TRUE,"FALSE",NA,NA,NA,"Young","Female","Medium","Short",TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,"Sophia","Oh sweet Sophia. She was surrendered with her brother. She is 11 months old and full of compassion. She is...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45106398/2/?bust=1561693315","adoptable","2019-06-28T03:47:18+0000","Chattanooga","TN","37421","US","TN",2019-06-28
"45106384","TN536","https://www.petfinder.com/dog/aspen-45106384/tn/chattanooga/a-paw-and-a-prayer-rescue-tn536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Boxer",NA,TRUE,"FALSE",NA,NA,NA,"Young","Male","Large","Short",TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,"Aspen","Aspen is such a sweet boy! He is 4 months old- has had all three vaccines, dewormed- neutered- and microchipped!...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45106384/2/?bust=1561692654","adoptable","2019-06-28T03:36:51+0000","Chattanooga","TN","37421","US","TN",2019-06-28
"45106081","TN787","https://www.petfinder.com/dog/katie-fun-and-adorable-45106081/tn/franklin/animal-support-and-placement-rescue-tn787/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Pomeranian",NA,TRUE,"FALSE",NA,NA,NA,"Adult","Female","Small","Medium",FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Katie: Fun and Adorable",NA,"NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45106081/2/?bust=1561685014","adoptable","2019-06-28T01:56:49+0000","Franklin","TN","37064","US","TN",2019-06-28
